;Unnamed: 0;Unnamed: 0.1;cod_orgao_sup;nm_orgao_sup;cod_orgao;nm_orgao;cod_unidade;nm_unidade;modalidade_compra;id_item_compra;dia;ano;mes;cod_classe_material;nm_classe_material;grupo_material;grupo_servico;cod_material_serv;desc_material_serv;padrao_desc_material;cnpj_fornecedor;nm_fornecedor;unidade_fornecimento;valor_unitario;qtde_ofertada;ind_pandemia
664;1087;97012;52000;MINISTERIO DEFESA;52111;COMANDO DA AERONAUTICA;120023;BASE AEREA DE SALVADOR;Pregão;1200230500028201900035;20 Nov 2019;2019;Nov 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;357894; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, APLICACAO:LIMPEZA, CARACTERISTICAS ADICIONAIS:NEUTRALIZANTE E ESPESSANTE, CONCENTRACAO:80deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;4,07649E+13;PROLIMP PRODUTOS E SERVIÇOS EIRELI;FRASCO 500,00 ML;5,98;3000;0
306;484;92710;33000;MINISTERIO DA PREVIDENCIA SOCIAL;37202;INSTITUTO NACIONAL DO SEGURO SOCIAL;510181;GERÊNCIA REGIONAL EM FLORIANÓPOLIS;Pregão;5101810500004201700002;05 Mar 2018;2018;Mar 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;7,96773E+12;HADASSAH - COSMETICOS LTDA;FRASCO 500,00 ML;5,99;5227;0
731;1199;290673;99900;REPUBLICA FEDERATIVA DO BRASIL;93420;ESTADO DO PARA;456127;PREFEITURA MUNICIPAL DE VIGIA DE NAZARE;Pregão;4561270500018201900002;20 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;1,55271E+12;IRMAOS ANJOS LTDA;FRASCO 500,00 ML;6;3854;0
515;832;308013;99900;REPUBLICA FEDERATIVA DO BRASIL;96320;ESTADO DO RIO GRANDE DO SUL;988815;PREF.MUNICIPAL DO RIO GRANDE/RS;Pregão;9888150500062201700100;17 Set 2018;2018;Set 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;88664000154;D Z L DISTRIBUIDORA ZANATA LTDA;FRASCO 500,00 ML;6;2000;0
329;520;47440;26000;MINISTERIO DA EDUCACAO;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;154070;HOSPITAL UNIVERSITARIO JULIO MULLER DA FUF/MT;Pregão;1540700500032201800002;04 Mai 2018;2018;Mai 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,30854E+13;CAPROMED FARMACEUTICA LTDA;FRASCO 500,00 ML;6;500;0
721;1182;242684;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160372;COMANDO DE ARTILHARIA DIVISIONARIA/3/RS;Pregão;1603720500011201900069;18 Out 2019;2019;Out 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;3,26051E+13;COMERCIAL DE ALIMENTOS ZAFIRA - EIRELI;FRASCO 500,00 ML;6,04;3000;0
488;798;193155;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160084;COLEGIO MILITAR DE RECIFE;Pregão;1600840500003201800375;14 Set 2018;2018;Set 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;244273; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,65587E+13;M S CONSTRUCOES, COMERCIO E SERVICOS EIRELI EPP;FRASCO 500,00 ML;6,06;7950;0
654;1070;16938;26000;MINISTERIO DA EDUCACAO;26232;UNIVERSIDADE FEDERAL DA BAHIA;153038;UNIVERSIDADE FEDERAL DA BAHIA-UF/BA;Pregão;1530380500017201900003;21 Nov 2019;2019;Nov 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;441477; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, APLICACAO:ACENDEDOR, CONCENTRACAO:80deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;7,57193E+12;EQUILIBRIO COMERCIO DE DESCARTAVEIS EIRELI;FRASCO 500,00 ML;6,08;300;0
697;1146;128178;30000;MINISTERIO DA JUSTICA;30108;DEPARTAMENTO DE POLICIA FEDERAL;200372;SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- RS;Pregão;2003720500007201900001;25 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,64851E+12;PKB PRODUTOS QUIMICOS LTDA;FRASCO 500,00 ML;6,09;1000;0
740;1210;318055;99900;REPUBLICA FEDERATIVA DO BRASIL;97220;ESTADO DO MATO GROSSO;989047;PREFEITURA MUNICIPAL DE CACERES;Pregão;9890470500043201900002;09 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,943E+13;PERFIL HOSPITALAR LTDA;FRASCO 500,00 ML;6,09;500;0
354;569;30951;25000;MINISTERIO DA ECONOMIA;25000;MINISTERIO DA ECONOMIA;170177;SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS;Pregão;1701770500004201800008;19 Jun 2018;2018;Jun 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,29262E+13;YOSHIMITSU OGAWA - EIRELI;FRASCO 500,00 ML;6,1;244;0
729;1196;285134;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;788820;CENTRO DE INTENDENCIA DA MARINHA EM MANAUS;Pregão;7888200500014201900009;02 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;4,25274E+12;E.R. TRINDADE;FRASCO 500,00 ML;6,18;1700;0
424;684;38228;25000;MINISTERIO DA ECONOMIA;25000;MINISTERIO DA ECONOMIA;170106;SUPERINTENDÊNCIA DE ADMINISTRAÇÃO DO MF-MS;Pregão;1701060500009201800028;13 Dez 2018;2018;Dez 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,831E+13;ELIANE SOLUCOES EM LIMPEZA EIRELI;FRASCO 500,00 ML;6,19;300;0
435;704;158407;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;257023;DISTRITO SANIT.ESP.INDÍGENA AL/SE;Pregão;2570230500011201800006;11 Dez 2018;2018;Dez 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,20778E+13;JOSE DANTAS DINIZ FILHO;FRASCO 500,00 ML;6,24;300;0
445;719;228750;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160131;MEX-17 REGIMENTO DE CAVALARIA MECANIZADO;Pregão;1601310500010201800006;09 Nov 2018;2018;Nov 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,87195E+13;CHARLEI BONI;FRASCO 500,00 ML;6,3;400;0
734;1203;302530;99900;REPUBLICA FEDERATIVA DO BRASIL;94420;ESTADO DO RIO GRANDE DO NORTE;925772;DEFENSORIA PÚBLICA DO ESTADO/RN;Pregão;9257720500025201900002;30 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,35338E+13;R T COSTA FELICIANO;FRASCO 500,00 ML;6,34;500;0
392;640;289482;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160222;5. BATALHAO DE SUPRIMENTO;Pregão;1602220500010201800004;01 Ago 2018;2018;Ago 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;1,64851E+12;PKB PRODUTOS QUIMICOS LTDA;FRASCO 500,00 ML;6,39;2000;0
300;478;71653;26000;MINISTERIO DA EDUCACAO;26425;INST.FED.DE EDUC.,CIENC E TEC. DO ACRE;158156;INST.FED.DE EDUC.,CIENC.E TEC.DO ACRE;Pregão;1581560500044201700004;09 Jan 2018;2018;Jan 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,67435E+13;POSTERARI ASSESSORIA TECNICA EIRELI;FRASCO 500,00 ML;6,4;394;0
333;530;86581;33000;MINISTERIO DA PREVIDENCIA SOCIAL;37202;INSTITUTO NACIONAL DO SEGURO SOCIAL;510630;GERÊNCIA EXECUTIVA PALMAS/TO;Pregão;5106300500001201800045;04 Mai 2018;2018;Mai 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;244273; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,30092E+13;ARREMATE COMERCIO E SERVICOS LTDA;FRASCO 500,00 ML;6,41;400;0
593;964;204137;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;752000;DIRETORIA DE PORTOS E COSTAS;Dispensa de Licitação;7520000600025201900006;30 Abr 2019;2019;Abr 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;2,70399E+13;ALNETTO COMERCIAL E SERVICOS EIRELI;FRASCO 500,00 ML;6,5;200;0
492;803;223695;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160239;HOSPITAL MILITAR DE RESENDE;Pregão;1602390500011201700056;29 Out 2018;2018;Out 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;1,44592E+13;RVN DISTRIBUIDORA DE PRODUTOS EIRELI;FRASCO 500,00 ML;6,5;300;0
349;558;1718;12000;JUSTICA FEDERAL;12000;JUSTICA FEDERAL;90007;JUSTICA FEDERAL DE 1A. INSTANCIA - RN;Pregão;0900070500016201800010;30 Jul 2018;2018;Jul 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;2,8032E+13;RCP COMERCIO DE ELETRODOMESTICOS EIRELI;FRASCO 500,00 ML;6,5;204;0
576;922;56372;26000;MINISTERIO DA EDUCACAO;26405;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARÁ;158313;INST.FED.DO CEARA/CAMPUS FORTALEZA;Pregão;1583130500014201800002;01 Abr 2019;2019;Abr 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;4,66084E+11;SUPRIMAX COMERCIAL LTDA;FRASCO 500,00 ML;6,5;1331;0
476;775;89308;26000;MINISTERIO DA EDUCACAO;26351;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA;158092;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;Pregão;1580920500019201800001;03 Set 2018;2018;Set 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,43872E+13;U E S PAPELARIA E COMERCIAL EIRELI;FRASCO 500,00 ML;6,6;400;0
578;940;90103;33000;MINISTERIO DA PREVIDENCIA SOCIAL;37202;INSTITUTO NACIONAL DO SEGURO SOCIAL;510297;GERÊNCIA EXECUTIVA DOURADOS/MS;Pregão;5102970500002201900030;06 Mai 2019;2019;Mai 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;3,01489E+13;COMERCIO E SERVICOS LEV LTDA;FRASCO 500,00 ML;6,61;1040;0
381;625;256471;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160122;55 BATALHAO DE INFANTARIA;Pregão;1601220500001201800165;04 Jul 2018;2018;Jul 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;311410; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,34071E+13;ARTE ORIGINAL LTDA;FRASCO 500,00 ML;6,61;626;0
420;677;402382;99900;REPUBLICA FEDERATIVA DO BRASIL;97220;ESTADO DO MATO GROSSO;926619;PREFEITURA MUNICIPAL DE ÁGUA BOA;Pregão;9266190500010201800001;14 Jun 2018;2018;Jun 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,24076E+13;MED FORT MEDICAMENTOS E PRODUTOS HOSPITALARES EIRELI;FRASCO 500,00 ML;6,73;300;0
618;1015;138991;30000;MINISTERIO DA JUSTICA;30802;DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL/MJ;200229;COORDENAÇÃO DE ENSINO - COEN/CGRH/PRF/MJ;Pregão;2002290500003201900011;23 Jul 2019;2019;Jul 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,18312E+13;TECSUL INDUSTRIA E COMERCIO LTDA;FRASCO 500,00 ML;6,78;1110;0
371;604;181513;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;257041;DISTRITO SANIT.ESP.INDÍGENA - XINGU;Pregão;2570410500004201800013;30 Ago 2018;2018;Ago 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,71055E+13;MEDICENTRO COMERCIO DE MEDICAMENTOS - EIRELI;FRASCO 500,00 ML;6,8;550;0
328;519;45920;26000;MINISTERIO DA EDUCACAO;26273;FUNDACAO UNIVERSIDADE DO RIO GRANDE - RS;154042;UNIVERSIDADE FEDERAL DO RIO GRANDE;Dispensa de Licitação;1540420600256201800001;04 Mai 2018;2018;Mai 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;8,7175E+13;PROQUILL PRODUTOS QUIMICOS DE LIMPEZA LTDA;FRASCO 500,00 ML;6,8;500;0
478;779;102910;26000;MINISTERIO DA EDUCACAO;26414;INSTITUTO FEDERAL DE MATO GROSSO;158498;INST.FED.MATO GROSSO/CAMPUS RONDONOPOLIS;Pregão;1584980500005201800003;01 Out 2018;2018;Out 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;1,98089E+13;GRAMADO DISTRIBUIDORA E COMERCIO EIRELI;FRASCO 500,00 ML;6,8;1795;0
402;651;352011;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160545;HOSPITAL DA G. S. GABRIEL DA CACHOEIRA;Pregão;1605450500008201700319;05 Jun 2018;2018;Jun 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,38664E+13;HOSPBOX DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;FRASCO 500,00 ML;6,88;950;0
338;539;164802;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160416;HOSPITAL DE GUARNICAO DE SANTA MARIA/RS;Pregão;1604160500001201800007;11 Abr 2018;2018;Abr 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;2,74038E+13;KAPRICHO DISTRIBUIDORA - EIRELI;FRASCO 500,00 ML;6,89;1000;0
655;1073;45687;26000;MINISTERIO DA EDUCACAO;26283;FUNDACAO UNIVERSIDADE FEDERAL DE MATO G. SUL;154054;FUNDACAO UNIVERS.FEDERAL/MS;Pregão;1540540500038201900110;11 Nov 2019;2019;Nov 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,45955E+13;MS SAUDE DISTRIBUIDORA DE MATERIAL HOSPITALAR LTDA;FRASCO 500,00 ML;6,96;270;0
503;815;258110;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160454;MEX-28. BATALHAO DE CACADORES/SE;Pregão;1604540500013201800071;05 Set 2018;2018;Set 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;3,28756E+13;W.M.W COMERCIAL E MATERIAIS DE LIMPEZA LTDA.;FRASCO 500,00 ML;7;1000;0
739;1209;311484;99900;REPUBLICA FEDERATIVA DO BRASIL;95420;ESTADO DE SAO PAULO;986589;PREFEITURA MUNICIPAL DE JACAREÍ;Pregão;9865890500135201900001;16 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;8,43508E+12;DUTRAMED DISTRIBUIDORA LTDA;FRASCO 500,00 ML;7;800;0
482;789;141519;34000;MINISTERIO PUBLICO DA UNIAO;34000;MINISTERIO PUBLICO DA UNIAO;200032;PROCURADORIA REG.DO TRABALHO 5A. REGIAO - BA;Pregão;2000320500021201800002;29 Out 2018;2018;Out 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;386905; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:65% INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;3,00706E+13;GUERREIRO COMERCIO DE DESCARTAVEIS EIRELI;FRASCO 500,00 ML;7;4100;0
623;1025;164709;40000;MINISTéRIO DO TRABALHO E PREVIDêNCIA SOCIAL;40000;MINISTéRIO DO TRABALHO E PREVIDêNCIA SOCIAL;400069;SUPERINTENDÊNCIA REG. DO TRABALHO E EMPREGO;Pregão;4000690500003201900053;18 Jun 2019;2019;Jun 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;2,95225E+13;VIP DISTRIBUICAO E LOGISTICA EIRELI;FRASCO 500,00 ML;7,1;500;0
641;1047;308229;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160545;HOSPITAL DA G. S. GABRIEL DA CACHOEIRA;Pregão;1605450500003201900018;22 Jul 2019;2019;Jul 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;4,25274E+12;E.R. TRINDADE;FRASCO 500,00 ML;7,15;650;0
64;104;120895;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160153;MEX-2 COMPANHIA DE FRONTEIRA/MS;Pregão;1601530500011201900056;02 Jan 2020;2020;Jan 2020;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;2,45955E+13;MS SAUDE DISTRIBUIDORA DE MATERIAL HOSPITALAR LTDA;FRASCO 500,00 ML;7,32;350;0
379;623;246653;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160088;HOSPITAL MILITAR DE ÁREA DE BRASÍLIA;Pregão;1600880500012201600419;14 Jun 2018;2018;Jun 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,87689E+13;COMERCIAL MINAS BRASILIA EIRELI;FRASCO 500,00 ML;7,33;2700;0
