"";"cod_orgao_sup";"nm_orgao_sup";"cod_orgao";"nm_orgao";"cod_unidade";"nm_unidade";"modalidade_compra";"id_item_compra";"dia";"ano";"mes";"cod_classe_material";"nm_classe_material";"grupo_material";"grupo_servico";"cod_material_serv";"desc_material_serv";"padrao_desc_material";"cnpj_fornecedor";"nm_fornecedor";"unidade_fornecimento";"valor_unitario";"qtde_ofertada";"ind_pandemia"
"656";20113;"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";20113;"MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO";201063;"SUPERINTENDENCIA DE ADMINISTRACAO DO MP RR";"Dispensa de Licitação";2,0106306000072e+21;"20 Mai 2020";2020;"Mai 2020";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";1,7207e+13;"A. F. P. COSTA";"FRASCO 500,00 ML";13,9;429;1
"657";36000;"MINISTERIO DA SAUDE";36000;"MINISTERIO DA SAUDE";257033;"DISTRITO SANIT.ESP.INDÍGENA - CEARA";"Dispensa de Licitação";2,5703306000062e+21;"29 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";6,05335e+12;"SANTA BRANCA DISTRIBUIDORA DE MEDICAMENTOS LTDA";"FRASCO 500,00 ML";13,9;4932;1
"658";36000;"MINISTERIO DA SAUDE";36000;"MINISTERIO DA SAUDE";257050;"DIST. SANIT. ESP. INDIGENA";"Dispensa de Licitação";2,5705006000012e+21;"14 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,72216e+13;"ECOLIM EIRELI";"FRASCO 500,00 ML";14;270;1
"659";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160358;"6 REGIMENTO DE CAVALARIA BLINDADO/RS";"Dispensa de Licitação";1,6035806000092e+21;"26 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,64851e+12;"PKB PRODUTOS QUIMICOS LTDA";"FRASCO 500,00 ML";14,2;200;1
"660";39000;"MINISTERIO DOS TRANSPORTES";39252;"DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES";393030;"SUP. REG. DO DNIT NO ESTADO DO MARANHÃO";"Dispensa de Licitação";3,9303006000322e+21;"20 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,74944e+13;"SOARES COMERCIO E LICITACOES LTDA";"FRASCO 500,00 ML";14,2966;500;1
"661";26000;"MINISTERIO DA EDUCACAO";26238;"UNIVERSIDADE FEDERAL DE MINAS GERAIS";153285;"FACULDADE DE EDUCACAO/UFM";"Dispensa de Licitação";1,5328506000042e+21;"25 Mar 2020";2020;"Mar 2020";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";2,90696e+13;"DENTAL MED PRIME COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"FRASCO 500,00 ML";14,3;500;1
"662";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160118;"COMANDO DA 4 REGIAO MILITAR/DIV EX";"Dispensa de Licitação";1,6011806003202e+21;"01 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";9,03555e+12;"MARCOS E BERTA LTDA";"FRASCO 500,00 ML";14,3472;353;1
"663";25000;"MINISTERIO DA ECONOMIA";25000;"MINISTERIO DA ECONOMIA";170332;"MF DELEGACIA DA RECEITA FEDERAL JI-PARANA RO";"Dispensa de Licitação";1,7033206000062e+21;"18 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";2,90696e+13;"DENTAL MED PRIME COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA";"FRASCO 500,00 ML";14,38;200;1
"664";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160057;"3 ESQUADRAO DE CAVALARIA MECANIZADO-MEX/DF";"Dispensa de Licitação";1,6005706000122e+21;"03 Abr 2020";2020;"Abr 2020";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";441477;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, APLICACAO:ACENDEDOR, CONCENTRACAO:80deg INPM";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";2,82099e+13;"VERTENTE DISTRIBUICAO E SERVICOS EIRELI";"FRASCO 500,00 ML";14,4;250;1
"665";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160338;"1 ESQUADRAO DE CAVALARIA LEVE";"Dispensa de Licitação";1,6033806000352e+21;"08 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,74944e+13;"SOARES COMERCIO E LICITACOES LTDA";"FRASCO 500,00 ML";14,4164;200;1
"666";30000;"MINISTERIO DA JUSTICA";30108;"DEPARTAMENTO DE POLICIA FEDERAL";200364;"SUPERINTENDENCIA REGIONAL DO ESTADO DO PARANÁ";"Dispensa de Licitação";2,0036406000082e+21;"18 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";8,25447e+13;"CONTRATADO : TECNILUB     -     COMERCIO     DELUBRIFICANTES LTDA.";"FRASCO 500,00 ML";14,5;600;1
"667";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000442e+21;"08 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,37007e+13;"ZI COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA.";"FRASCO 500,00 ML";14,5;2000;1
"668";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000442e+21;"08 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,37007e+13;"ZI COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA.";"FRASCO 500,00 ML";14,5;1000;1
"669";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160093;"38  BATALHAO DE INFANTARIA/MEX/ES";"Dispensa de Licitação";1,6009306000152e+21;"24 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,06136e+13;"COMERCIAL DESTAQUE EIRELI";"FRASCO 500,00 ML";14,5;300;1
"670";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000732e+21;"22 Mai 2020";2020;"Mai 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,37007e+13;"ZI COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA.";"FRASCO 500,00 ML";14,5;8487;1
"671";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000442e+21;"08 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,37007e+13;"ZI COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA.";"FRASCO 500,00 ML";14,5;600;1
"672";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000442e+21;"08 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,37007e+13;"ZI COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA.";"FRASCO 500,00 ML";14,5;352;1
"673";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000442e+21;"08 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,37007e+13;"ZI COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA.";"FRASCO 500,00 ML";14,5;200;1
"674";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000442e+21;"08 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,37007e+13;"ZI COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA.";"FRASCO 500,00 ML";14,5;2500;1
"675";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000442e+21;"08 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,37007e+13;"ZI COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA.";"FRASCO 500,00 ML";14,5;900;1
"676";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000442e+21;"08 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,37007e+13;"ZI COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA.";"FRASCO 500,00 ML";14,5;800;1
"677";33000;"MINISTERIO DA PREVIDENCIA SOCIAL";37202;"INSTITUTO NACIONAL DO SEGURO SOCIAL";510677;"GERÊNCIA REGIONAL EM RECIFE";"Dispensa de Licitação";5,1067706000012e+21;"09 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";4,19877e+13;"CODISAUTO PECAS AUTOMOTIVAS LTDA";"FRASCO 500,00 ML";14,8;10000;1
"678";36000;"MINISTERIO DA SAUDE";36000;"MINISTERIO DA SAUDE";257041;"DISTRITO SANIT.ESP.INDÍGENA - XINGU";"Dispensa de Licitação";2,5704106000102e+21;"21 Mai 2020";2020;"Mai 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,08307e+13;"R. C. EQUIPAMENTOS HOSPITALARES LTDA";"FRASCO 500,00 ML";14,8;400;1
"679";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160233;"5ª BRIGADA DE CAVALARIA BLINDADA";"Dispensa de Licitação";1,6023306000302e+21;"23 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";3,6528e+13;"ROGERIA DE SOUZA NASCIMENTO";"FRASCO 500,00 ML";15;200;1
"680";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160402;"6 BATALHAO DE ENGENHARIA DE COMBATE";"Dispensa de Licitação";1,6040206000082e+21;"29 Abr 2020";2020;"Abr 2020";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";1,26302e+13;"D BERLATO & CIA LTDA";"FRASCO 500,00 ML";15;400;1
"681";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160341;"17 GRUPO DE ARTILHARIA DE CAMPANHA";"Dispensa de Licitação";1,6034106000202e+21;"17 Abr 2020";2020;"Abr 2020";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";2,35338e+13;"R T COSTA FELICIANO";"FRASCO 500,00 ML";15;200;1
"682";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120006;"MAER-GAPBR-GRUPAMENTO DE APOIO DE BRASILIA/DF";"Dispensa de Licitação";1,2000606000122e+21;"17 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,25303e+13;"VITTAMED DISTRIBUICAO DE MEDICAMENTOS E PRODUTOS PARA A SAUDE EIRELI";"FRASCO 500,00 ML";15;1000;1
"683";30000;"MINISTERIO DA JUSTICA";30802;"DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL/MJ";200128;"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-MS";"Dispensa de Licitação";2,0012806000152e+21;"31 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";9,03555e+12;"MARCOS E BERTA LTDA";"FRASCO 500,00 ML";15,04;1000;1
"684";26000;"MINISTERIO DA EDUCACAO";26426;"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPá";155592;"IFAP - CAMPUS SANTANA/MACAPá-AP";"Dispensa de Licitação";1,5559206000012e+21;"24 Mar 2020";2020;"Mar 2020";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";3,39956e+13;"DIEGO MARADONA LOURENCO DE OLIVEIRA 00723200106";"FRASCO 500,00 ML";15,1983;600;1
"685";26000;"MINISTERIO DA EDUCACAO";26263;"UNIVERSIDADE FEDERAL DE LAVRAS";153032;"UNIVERSIDADE FEDERAL DE LAVRAS/MEC/MG";"Pregão";1,5303205000172e+21;"01 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,20778e+13;"JOSE DANTAS DINIZ FILHO";"FRASCO 500,00 ML";15,25;3000;1
"686";26000;"MINISTERIO DA EDUCACAO";26258;"UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA";153029;"UTFPR - CAMPUS MEDIANEIRA";"Dispensa de Licitação";1,5302906000042e+21;"17 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,68893e+13;"S.M GUIMARAES EIRELI";"FRASCO 500,00 ML";15,3;1000;1
"687";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160400;"POLICLINICA MILITAR DE PORTO ALEGRE/RS";"Dispensa de Licitação";1,6040006000472e+21;"13 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";3,35129e+13;"CLAREAR INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA EIRELI";"FRASCO 500,00 ML";15,6;3000;1
"688";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160129;"ESCOLA DE SARGENTOS DAS ARMAS";"Dispensa de Licitação";1,6012906000272e+21;"16 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,07025e+13;"CARLOS GABRIEL DOS REIS";"FRASCO 500,00 ML";15,9;762;1
"689";26000;"MINISTERIO DA EDUCACAO";26245;"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO";153149;"MEC-INSTITUTO DE PSIQUIATRIA DA UF/RJ";"Dispensa de Licitação";1,5314906000222e+21;"20 Mar 2020";2020;"Mar 2020";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";2,04733e+13;"A C P DA SILVA QUINOY COMERCIO E  SERVICOS";"FRASCO 500,00 ML";15,9;240;1
"690";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160129;"ESCOLA DE SARGENTOS DAS ARMAS";"Dispensa de Licitação";1,6012906000282e+21;"16 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,07025e+13;"CARLOS GABRIEL DOS REIS";"FRASCO 500,00 ML";15,9;673;1
"691";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160118;"COMANDO DA 4 REGIAO MILITAR/DIV EX";"Dispensa de Licitação";1,6011806003152e+21;"24 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,83256e+13;"RICCOLAB PRODUTOS PARA LABORATORIOS LTDA";"FRASCO 500,00 ML";16;500;1
"692";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000352e+21;"31 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,57672e+12;"COMERCIAL LUX CLEAN LTDA";"FRASCO 500,00 ML";16;210;1
"693";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120633;"GRUPAMENTO DE APOIO DE SÃO PAULO";"Dispensa de Licitação";1,2063306000282e+21;"24 Mar 2020";2020;"Mar 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,57672e+12;"COMERCIAL LUX CLEAN LTDA";"FRASCO 500,00 ML";16;530;1
"694";26000;"MINISTERIO DA EDUCACAO";26443;"EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES";155020;"COMPLEXO HOSPITALAR DO CEARÁ";"Dispensa de Licitação";1,5502006000372e+21;"23 Abr 2020";2020;"Abr 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";8,10695e+13;"KALYDA COMERCIO DE PRODUTOS DE HIGIENE LTDA";"FRASCO 500,00 ML";16,14;11196;1
